id,id+,country,recency,frequency,monetary,r,f,m,fm,rfm_score,segment,ml_cluster,is_churned,churn_probability,churn_risk,customer_lifetime_value,average_order_value,days_since_first_purchase
4039938,JP4039938,JP,29,3,2332.56,4,3,2,2,432,promising,1,0,0.00,,6997.68,777.52,336
4040070,JP4040070,JP,8,7,11238.48,5,4,4,4,544,champions,1,0,0.00,,78669.36,1605.50,357
4040256,JP4040256,JP,71,8,10631.76,3,4,4,4,344,can't lose,1,0,0.00,,85054.08,1328.97,294
4040280,JP4040280,JP,29,33,17609.16,4,5,4,4,454,loyal customers,1,0,0.00,,581102.28,533.61,336
4040346,JP4040346,JP,176,5,4714.80,2,4,3,3,243,at risk,0,0,0.01,Low Risk,23574.00,942.96,189
4040406,JP4040406,JP,239,1,203.46,1,1,1,1,111,lost,0,1,1.00,High Risk,203.46,203.46,126
4040448,JP4040448,JP,267,2,122407.44,1,3,5,4,135,lost,0,1,1.00,High Risk,244814.88,61203.72,98
4040526,JP4040526,JP,8,1,5728.74,5,1,3,2,513,promising,1,0,0.00,,5728.74,5728.74,357
4040532,JP4040532,JP,64,1,583.50,3,1,1,1,311,other,1,0,0.00,,583.50,583.50,301
4040586,JP4040586,JP,43,6,23602.38,4,4,5,4,445,loyal customers,1,0,0.00,,141614.28,3933.73,322
4096386,JP4096386,JP,8,368,490794.90,5,5,5,5,555,champions,1,0,0.00,,180612523.20,1333.68,357
4105230,JP4105230,JP,288,1,70.50,1,1,1,1,111,lost,0,1,1.00,High Risk,70.50,70.50,77
4105764,JP4105764,JP,1,86,136765.02,5,5,5,5,555,champions,1,0,0.00,,11761791.72,1590.29,364
4105782,JP4105782,JP,50,1,382.44,4,1,1,1,411,recent customers,1,0,0.00,,382.44,382.44,315
4105818,JP4105818,JP,218,2,2308.50,2,3,2,2,232,hibernating,0,1,0.99,High Risk,4617.00,1154.25,147
4105920,JP4105920,JP,8,2,1743.54,5,3,2,2,532,promising,1,0,0.00,,3487.08,871.77,357
4106076,JP4106076,JP,337,1,2099.40,1,1,2,1,112,lost,0,1,1.00,High Risk,2099.40,2099.40,28
4106106,JP4106106,JP,232,2,1182.12,1,3,2,2,132,lost,0,1,1.00,High Risk,2364.24,591.06,133
4106184,JP4106184,JP,267,1,1148.40,1,1,2,1,112,lost,0,1,1.00,High Risk,1148.40,1148.40,98
4106214,JP4106214,JP,64,22,42299.16,3,5,5,5,355,can't lose,1,0,0.00,,930581.52,1922.69,301
4106256,JP4106256,JP,43,8,18250.14,4,4,4,4,444,loyal customers,1,0,0.00,,146001.12,2281.27,322
4106262,JP4106262,JP,288,1,6925.14,1,1,4,2,114,lost,0,1,1.00,High Risk,6925.14,6925.14,77
4106280,JP4106280,JP,253,2,5386.14,1,3,3,3,133,lost,0,1,1.00,High Risk,10772.28,2693.07,112
4106478,JP4106478,JP,288,1,2311.74,1,1,2,1,112,lost,0,1,1.00,High Risk,2311.74,2311.74,77
4106520,JP4106520,JP,50,5,4394.64,4,4,3,3,443,potential loyalists,1,0,0.00,,21973.20,878.93,315
4106652,JP4106652,JP,204,2,1214.70,2,3,2,2,232,hibernating,0,1,0.99,High Risk,2429.40,607.35,161
4106724,JP4106724,JP,197,3,449.88,2,3,1,2,231,hibernating,0,1,0.99,High Risk,1349.64,149.96,168
4106730,JP4106730,JP,8,2,4192.86,5,3,3,3,533,potential loyalists,1,0,0.00,,8385.72,2096.43,357
4106736,JP4106736,JP,8,32,7164.60,5,5,4,4,554,champions,1,0,0.00,,229267.20,223.89,357
4106760,JP4106760,JP,50,1,1128.72,4,1,2,1,412,recent customers,1,0,0.00,,1128.72,1128.72,315
4106790,JP4106790,JP,29,5,6504.84,4,4,4,4,444,loyal customers,1,0,0.00,,32524.20,1300.97,336
4106922,JP4106922,JP,43,8,3322.26,4,4,3,3,443,potential loyalists,1,0,0.00,,26578.08,415.28,322
4106976,JP4106976,JP,344,1,363.18,1,1,1,1,111,lost,0,1,1.00,High Risk,363.18,363.18,21
4107084,JP4107084,JP,155,1,384.66,2,1,1,1,211,hibernating,0,0,0.01,Low Risk,384.66,384.66,210
4107294,JP4107294,JP,92,2,143.70,3,3,1,2,331,about to sleep,1,0,0.00,,287.40,71.85,273
4107366,JP4107366,JP,267,1,2120.04,1,1,2,1,112,lost,0,1,1.00,High Risk,2120.04,2120.04,98
4107420,JP4107420,JP,358,1,189.90,1,1,1,1,111,lost,0,1,1.00,High Risk,189.90,189.90,7
4107438,JP4107438,JP,57,1,1092.72,3,1,2,1,312,other,1,0,0.00,,1092.72,1092.72,308
4107444,JP4107444,JP,106,1,984.00,3,1,1,1,311,other,1,0,0.00,,984.00,984.00,259
4107798,JP4107798,JP,148,4,70117.20,2,3,5,4,235,at risk,1,0,0.04,Low Risk,280468.80,17529.30,217
4107960,JP4107960,JP,29,8,12446.46,4,4,4,4,444,loyal customers,1,0,0.00,,99571.68,1555.81,336
4108188,JP4108188,JP,351,1,1152.54,1,1,2,1,112,lost,0,1,1.00,High Risk,1152.54,1152.54,14
4159674,JP4159674,JP,281,2,1011.42,1,3,1,2,131,lost,0,1,1.00,High Risk,2022.84,505.71,84
4159686,JP4159686,JP,330,2,559.74,1,3,1,2,131,lost,0,1,1.00,High Risk,1119.48,279.87,35
4160160,JP4160160,JP,36,1,2401.92,4,1,2,1,412,recent customers,1,0,0.00,,2401.92,2401.92,329
4160346,JP4160346,JP,344,1,577.68,1,1,1,1,111,lost,0,1,1.00,High Risk,577.68,577.68,21
4160460,JP4160460,JP,302,1,116.22,1,1,1,1,111,lost,0,1,1.00,High Risk,116.22,116.22,63
4160490,JP4160490,JP,127,3,26357.58,2,3,5,4,235,at risk,1,0,0.01,Low Risk,79072.74,8785.86,238
4160976,JP4160976,JP,36,9,99618.84,4,4,5,4,445,loyal customers,1,0,0.00,,896569.56,11068.76,329
4161198,JP4161198,JP,22,12,11299.80,5,5,4,4,554,champions,1,0,0.00,,135597.60,941.65,343
4161210,JP4161210,JP,36,1,611.52,4,1,1,1,411,recent customers,1,0,0.00,,611.52,611.52,329
4161486,JP4161486,JP,106,1,994.86,3,1,1,1,311,other,1,0,0.00,,994.86,994.86,259
4161594,JP4161594,JP,155,1,579.18,2,1,1,1,211,hibernating,0,0,0.01,Low Risk,579.18,579.18,210
4161642,JP4161642,JP,71,16,27222.42,3,5,5,5,355,can't lose,1,0,0.00,,435558.72,1701.40,294
4161756,JP4161756,JP,36,5,9267.18,4,4,4,4,444,loyal customers,1,0,0.00,,46335.90,1853.44,329
4161780,JP4161780,JP,197,7,7923.84,2,4,4,4,244,at risk,0,1,0.99,High Risk,55466.88,1131.98,168
4162002,JP4162002,JP,337,1,582.66,1,1,1,1,111,lost,0,1,1.00,High Risk,582.66,582.66,28
4162014,JP4162014,JP,106,1,603.12,3,1,1,1,311,other,1,0,0.00,,603.12,603.12,259
4162026,JP4162026,JP,323,1,192.42,1,1,1,1,111,lost,0,1,1.00,High Risk,192.42,192.42,42
4162086,JP4162086,JP,239,1,229.20,1,1,1,1,111,lost,0,1,1.00,High Risk,229.20,229.20,126
4162224,JP4162224,JP,113,2,628.92,2,3,1,2,231,hibernating,1,0,0.02,Low Risk,1257.84,314.46,252
4162530,JP4162530,JP,295,1,2943.48,1,1,3,2,113,lost,0,1,1.00,High Risk,2943.48,2943.48,70
4220454,JP4220454,JP,36,1,1076.28,4,1,2,1,412,recent customers,1,0,0.00,,1076.28,1076.28,329
4220736,JP4220736,JP,92,1,85.86,3,1,1,1,311,other,1,0,0.00,,85.86,85.86,273
4220856,JP4220856,JP,36,1,1473.54,4,1,2,1,412,recent customers,1,0,0.00,,1473.54,1473.54,329
4221462,JP4221462,JP,295,1,355.26,1,1,1,1,111,lost,0,1,1.00,High Risk,355.26,355.26,70
4221672,JP4221672,JP,50,5,13166.40,4,4,4,4,444,loyal customers,1,0,0.00,,65832.00,2633.28,315
4222182,JP4222182,JP,134,4,910.92,2,3,1,2,231,hibernating,1,0,0.02,Low Risk,3643.68,227.73,231
4222248,JP4222248,JP,106,1,383.16,3,1,1,1,311,other,1,0,0.00,,383.16,383.16,259
4222392,JP4222392,JP,309,1,293.40,1,1,1,1,111,lost,0,1,1.00,High Risk,293.40,293.40,56
4222740,JP4222740,JP,267,1,155.46,1,1,1,1,111,lost,0,1,1.00,High Risk,155.46,155.46,98
4222770,JP4222770,JP,232,1,1151.28,1,1,2,1,112,lost,0,1,1.00,High Risk,1151.28,1151.28,133
4222818,JP4222818,JP,8,35,955286.40,5,5,5,5,555,champions,1,0,0.00,,33435024.00,27293.90,357
4222902,JP4222902,JP,351,1,572.46,1,1,1,1,111,lost,0,1,1.00,High Risk,572.46,572.46,14
4223196,JP4223196,JP,106,1,1183.62,3,1,2,1,312,other,1,0,0.00,,1183.62,1183.62,259
4288458,JP4288458,JP,267,2,4254.42,1,3,3,3,133,lost,0,1,1.00,High Risk,8508.84,2127.21,98
4291308,JP4291308,JP,162,18,10956.36,2,5,4,4,254,at risk,0,0,0.02,Low Risk,197214.48,608.69,203
4291344,JP4291344,JP,92,2,2945.16,3,3,3,3,333,need attention,1,0,0.00,,5890.32,1472.58,273
4291410,JP4291410,JP,288,1,1045.44,1,1,1,1,111,lost,0,1,1.00,High Risk,1045.44,1045.44,77
4291704,JP4291704,JP,218,1,2101.20,2,1,2,1,212,hibernating,0,1,0.99,High Risk,2101.20,2101.20,147
4292436,JP4292436,JP,43,2,2373.36,4,3,2,2,432,promising,1,0,0.00,,4746.72,1186.68,322
4292466,JP4292466,JP,183,3,3847.98,2,3,3,3,233,at risk,0,1,0.98,High Risk,11543.94,1282.66,182
4292640,JP4292640,JP,281,2,476.64,1,3,1,2,131,lost,0,1,1.00,High Risk,953.28,238.32,84
4292646,JP4292646,JP,225,1,3422.76,1,1,3,2,113,lost,0,1,1.00,High Risk,3422.76,3422.76,140
4292694,JP4292694,JP,358,1,117.84,1,1,1,1,111,lost,0,1,1.00,High Risk,117.84,117.84,7
4292934,JP4292934,JP,197,13,37642.62,2,5,5,5,255,at risk,0,1,0.95,High Risk,489354.06,2895.59,168
4293282,JP4293282,JP,43,4,4238.76,4,3,3,3,433,potential loyalists,1,0,0.00,,16955.04,1059.69,322
4293306,JP4293306,JP,8,18,55577.04,5,5,5,5,555,champions,1,0,0.00,,1000386.72,3087.61,357
4293570,JP4293570,JP,29,7,1324.80,4,4,2,3,442,potential loyalists,1,0,0.00,,9273.60,189.26,336
4293636,JP4293636,JP,8,11,14653.20,5,4,4,4,544,champions,1,0,0.00,,161185.20,1332.11,357
4293744,JP4293744,JP,316,1,148.08,1,1,1,1,111,lost,0,1,1.00,High Risk,148.08,148.08,49
4293756,JP4293756,JP,225,1,2100.78,1,1,2,1,112,lost,0,1,1.00,High Risk,2100.78,2100.78,140
4293792,JP4293792,JP,57,1,588.06,3,1,1,1,311,other,1,0,0.00,,588.06,588.06,308
4293870,JP4293870,JP,274,1,77.34,1,1,1,1,111,lost,0,1,1.00,High Risk,77.34,77.34,91
4293894,JP4293894,JP,288,1,3006.84,1,1,3,2,113,lost,0,1,1.00,High Risk,3006.84,3006.84,77
4293924,JP4293924,JP,309,2,1246.20,1,3,2,2,132,lost,0,1,1.00,High Risk,2492.40,623.10,56
4294056,JP4294056,JP,36,1,1194.06,4,1,2,1,412,recent customers,1,0,0.00,,1194.06,1194.06,329
4327836,JP4327836,JP,1,377,451455.78,5,5,5,5,555,champions,1,0,0.00,,170198829.06,1197.50,364
4377450,JP4377450,JP,8,1,882.30,5,1,1,1,511,recent customers,1,0,0.00,,882.30,882.30,357
4377498,JP4377498,JP,15,26,80263.68,5,5,5,5,555,champions,1,0,0.00,,2086855.68,3087.06,350
4377666,JP4377666,JP,239,1,1146.84,1,1,2,1,112,lost,0,1,1.00,High Risk,1146.84,1146.84,126
4377864,JP4377864,JP,57,2,3592.26,3,3,3,3,333,need attention,1,0,0.00,,7184.52,1796.13,308
4377870,JP4377870,JP,29,25,1616119.20,4,5,5,5,455,loyal customers,1,0,0.00,,40402980.00,64644.77,336
4377924,JP4377924,JP,309,1,263.76,1,1,1,1,111,lost,0,1,1.00,High Risk,263.76,263.76,56
4377966,JP4377966,JP,64,1,1223.28,3,1,2,1,312,other,1,0,0.00,,1223.28,1223.28,301
4378236,JP4378236,JP,8,31,117870.54,5,5,5,5,555,champions,1,0,0.00,,3653986.74,3802.28,357
4378464,JP4378464,JP,15,4,5943.30,5,3,3,3,533,potential loyalists,1,0,0.00,,23773.20,1485.83,350
4378482,JP4378482,JP,50,5,12660.96,4,4,4,4,444,loyal customers,1,0,0.00,,63304.80,2532.19,315
4378644,JP4378644,JP,92,1,1163.88,3,1,2,1,312,other,1,0,0.00,,1163.88,1163.88,273
4378818,JP4378818,JP,337,2,28750.02,1,3,5,4,135,lost,0,1,1.00,High Risk,57500.04,14375.01,28
4378944,JP4378944,JP,204,3,8019.66,2,3,4,3,234,at risk,0,1,0.99,High Risk,24058.98,2673.22,161
4379100,JP4379100,JP,204,3,11635.20,2,3,4,3,234,at risk,0,1,0.98,High Risk,34905.60,3878.40,161
4379358,JP4379358,JP,162,3,5749.56,2,3,3,3,233,at risk,0,0,0.02,Low Risk,17248.68,1916.52,203
4379610,JP4379610,JP,71,3,9532.92,3,3,4,3,334,need attention,1,0,0.00,,28598.76,3177.64,294
4379658,JP4379658,JP,141,4,8054.04,2,3,4,3,234,at risk,1,0,0.01,Low Risk,32216.16,2013.51,224
4379994,JP4379994,JP,211,1,1874.76,2,1,2,1,212,hibernating,0,1,0.99,High Risk,1874.76,1874.76,154
4393890,JP4393890,JP,8,438,405671.52,5,5,5,5,555,champions,1,0,0.00,,177684125.76,926.19,357
4393932,JP4393932,JP,50,1,8.04,4,1,1,1,411,recent customers,1,0,0.00,Low Risk,8.04,8.04,315
4462770,JP4462770,JP,246,1,256.74,1,1,1,1,111,lost,0,1,1.00,High Risk,256.74,256.74,119
4462800,JP4462800,JP,99,2,4610.70,3,3,3,3,333,need attention,1,0,0.00,,9221.40,2305.35,266
4462806,JP4462806,JP,78,7,12405.06,3,4,4,4,344,can't lose,1,0,0.00,,86835.42,1772.15,287
4462938,JP4462938,JP,183,1,964.08,2,1,1,1,211,hibernating,0,1,1.00,High Risk,964.08,964.08,182
4463016,JP4463016,JP,8,478,225048.96,5,5,5,5,555,champions,1,0,0.00,,107573402.88,470.81,357
4463052,JP4463052,JP,29,60,654050.16,4,5,5,5,455,loyal customers,1,0,0.00,,39243009.60,10900.84,336
4463130,JP4463130,JP,288,1,633.30,1,1,1,1,111,lost,0,1,1.00,High Risk,633.30,633.30,77
4463154,JP4463154,JP,85,1,3544.08,3,1,3,2,313,about to sleep,1,0,0.00,,3544.08,3544.08,280
4463238,JP4463238,JP,274,7,3525.96,1,4,3,3,143,lost,0,1,1.00,High Risk,24681.72,503.71,91
4463262,JP4463262,JP,22,6,938.76,5,4,1,2,541,promising,1,0,0.00,,5632.56,156.46,343
4463730,JP4463730,JP,246,2,2142.66,1,3,2,2,132,lost,0,1,1.00,High Risk,4285.32,1071.33,119
4463754,JP4463754,JP,85,1,4290.12,3,1,3,2,313,about to sleep,1,0,0.00,,4290.12,4290.12,280
4463826,JP4463826,JP,22,3,4199.70,5,3,3,3,533,potential loyalists,1,0,0.00,,12599.10,1399.90,343
4464114,JP4464114,JP,351,1,102.12,1,1,1,1,111,lost,0,1,1.00,High Risk,102.12,102.12,14
4464192,JP4464192,JP,351,1,14400.12,1,1,4,2,114,lost,0,1,1.00,High Risk,14400.12,14400.12,14
4464258,JP4464258,JP,36,4,3018.36,4,3,3,3,433,potential loyalists,1,0,0.00,,12073.44,754.59,329
4464468,JP4464468,JP,22,1,2102.82,5,1,2,1,512,recent customers,1,0,0.00,,2102.82,2102.82,343
4464504,JP4464504,JP,71,1,1683.06,3,1,2,1,312,other,1,0,0.00,,1683.06,1683.06,294
4464828,JP4464828,JP,50,1,9885.72,4,1,4,2,414,promising,1,0,0.00,,9885.72,9885.72,315
4464870,JP4464870,JP,302,1,788.28,1,1,1,1,111,lost,0,1,1.00,High Risk,788.28,788.28,63
4465074,JP4465074,JP,260,2,1029.54,1,3,1,2,131,lost,0,1,1.00,High Risk,2059.08,514.77,105
4465164,JP4465164,JP,29,1,593.64,4,1,1,1,411,recent customers,1,0,0.00,,593.64,593.64,336
4490316,JP4490316,JP,57,1,1224.24,3,1,2,1,312,other,1,0,0.00,,1224.24,1224.24,308
4531500,JP4531500,JP,239,2,1833.96,1,3,2,2,132,lost,0,1,1.00,High Risk,3667.92,916.98,126
4537518,JP4537518,JP,316,1,1168.56,1,1,2,1,112,lost,0,1,1.00,High Risk,1168.56,1168.56,49
4537662,JP4537662,JP,183,17,55335.12,2,5,5,5,255,at risk,0,1,0.92,High Risk,940697.04,3255.01,182
4537992,JP4537992,JP,197,1,179.64,2,1,1,1,211,hibernating,0,1,1.00,High Risk,179.64,179.64,168
4538136,JP4538136,JP,246,1,616.68,1,1,1,1,111,lost,0,1,1.00,High Risk,616.68,616.68,119
4538274,JP4538274,JP,71,1,89.28,3,1,1,1,311,other,1,0,0.00,,89.28,89.28,294
4538874,JP4538874,JP,78,1,1198.86,3,1,2,1,312,other,1,0,0.00,,1198.86,1198.86,287
4539612,JP4539612,JP,36,3,2183.04,4,3,2,2,432,promising,1,0,0.00,,6549.12,727.68,329
4540794,JP4540794,JP,253,8,40483.08,1,4,5,4,145,lost,0,1,0.98,High Risk,323864.64,5060.39,112
4540974,JP4540974,JP,29,104,2997013.62,4,5,5,5,455,loyal customers,1,0,0.00,,311689416.48,28817.44,336
4540980,JP4540980,JP,36,118,218818.56,4,5,5,5,455,loyal customers,1,0,0.00,,25820590.08,1854.39,329
1007850,KR1007850,KR,64,7,9641.58,3,4,4,4,344,can't lose,1,0,0.00,,67491.06,1377.37,301
1008564,KR1008564,KR,8,5,9966.90,5,4,4,4,544,champions,1,0,0.00,,49834.50,1993.38,357
1038324,KR1038324,KR,29,14,32591.82,4,5,5,5,455,loyal customers,1,0,0.00,,456285.48,2327.99,336
1038996,KR1038996,KR,1,18,57073.38,5,5,5,5,555,champions,1,0,0.00,,1027320.84,3170.74,364
1040214,KR1040214,KR,43,3,5376.54,4,3,3,3,433,potential loyalists,1,0,0.00,,16129.62,1792.18,322
1040508,KR1040508,KR,22,46,108754.74,5,5,5,5,555,champions,1,0,0.00,,5002718.04,2364.23,343
1042152,KR1042152,KR,43,7,92077.50,4,4,5,4,445,loyal customers,1,0,0.00,,644542.50,13153.93,322
1045404,KR1045404,KR,162,2,2377.68,2,3,2,2,232,hibernating,0,0,0.01,Low Risk,4755.36,1188.84,203
1060116,KR1060116,KR,337,1,1215.78,1,1,2,1,112,lost,0,1,1.00,High Risk,1215.78,1215.78,28
1063158,KR1063158,KR,15,6,5854.20,5,4,3,3,543,potential loyalists,1,0,0.00,,35125.20,975.70,350
1067262,KR1067262,KR,190,1,7783.26,2,1,4,2,214,hibernating,0,1,1.00,High Risk,7783.26,7783.26,175
1074210,KR1074210,KR,337,1,9078.06,1,1,4,2,114,lost,0,1,1.00,High Risk,9078.06,9078.06,28
1074900,KR1074900,KR,8,84,45310.98,5,5,5,5,555,champions,1,0,0.00,,3806122.32,539.42,357
1075302,KR1075302,KR,29,8,9570.66,4,4,4,4,444,loyal customers,1,0,0.00,,76565.28,1196.33,336
1082922,KR1082922,KR,176,3,3753.60,2,3,3,3,233,at risk,0,0,0.03,Low Risk,11260.80,1251.20,189
1085970,KR1085970,KR,8,30,145720.20,5,5,5,5,555,champions,1,0,0.00,,4371606.00,4857.34,357
1087122,KR1087122,KR,316,2,3128.40,1,3,3,3,133,lost,0,1,1.00,High Risk,6256.80,1564.20,49
1088862,KR1088862,KR,204,3,7947.12,2,3,4,3,234,at risk,0,1,0.99,High Risk,23841.36,2649.04,161
1090620,KR1090620,KR,190,1,388.26,2,1,1,1,211,hibernating,0,1,1.00,High Risk,388.26,388.26,175
1091748,KR1091748,KR,225,5,3369.66,1,4,3,3,143,lost,0,1,1.00,High Risk,16848.30,673.93,140
1093278,KR1093278,KR,15,27,38436.84,5,5,5,5,555,champions,1,0,0.00,,1037794.68,1423.59,350
1093608,KR1093608,KR,274,1,1793.04,1,1,2,1,112,lost,0,1,1.00,High Risk,1793.04,1793.04,91
1093788,KR1093788,KR,15,10,21927.00,5,4,5,4,545,champions,1,0,0.00,,219270.00,2192.70,350
1098684,KR1098684,KR,8,22,18342.66,5,5,4,4,554,champions,1,0,0.00,,403538.52,833.76,357
1098906,KR1098906,KR,225,2,2670.72,1,3,3,3,133,lost,0,1,1.00,High Risk,5341.44,1335.36,140
1098912,KR1098912,KR,29,2,5298.84,4,3,3,3,433,potential loyalists,1,0,0.00,,10597.68,2649.42,336
1098948,KR1098948,KR,99,3,3323.28,3,3,3,3,333,need attention,1,0,0.00,,9969.84,1107.76,266
1108686,KR1108686,KR,127,4,4504.68,2,3,3,3,233,at risk,1,0,0.02,Low Risk,18018.72,1126.17,238
1110906,KR1110906,KR,43,3,4607.94,4,3,3,3,433,potential loyalists,1,0,0.00,,13823.82,1535.98,322
1112778,KR1112778,KR,78,6,11354.40,3,4,4,4,344,can't lose,1,0,0.00,,68126.40,1892.40,287
1113792,KR1113792,KR,351,1,1631.64,1,1,2,1,112,lost,0,1,1.00,High Risk,1631.64,1631.64,14
1114524,KR1114524,KR,22,23,59797.98,5,5,5,5,555,champions,1,0,0.00,,1375353.54,2599.91,343
1115280,KR1115280,KR,1,68,34421.88,5,5,5,5,555,champions,1,0,0.00,,2340687.84,506.20,364
1115394,KR1115394,KR,71,1,409.26,3,1,1,1,311,other,1,0,0.00,,409.26,409.26,294
1115760,KR1115760,KR,127,1,5993.70,2,1,3,2,213,hibernating,1,0,0.01,Low Risk,5993.70,5993.70,238
1115994,KR1115994,KR,43,3,7278.90,4,3,4,3,434,potential loyalists,1,0,0.00,,21836.70,2426.30,322
1117698,KR1117698,KR,246,1,3026.04,1,1,3,2,113,lost,0,1,1.00,High Risk,3026.04,3026.04,119
1118652,KR1118652,KR,169,1,689.76,2,1,1,1,211,hibernating,0,0,0.01,Low Risk,689.76,689.76,196
1120224,KR1120224,KR,1,16,5958.72,5,5,3,4,553,champions,1,0,0.00,,95339.52,372.42,364
1121400,KR1121400,KR,260,2,1970.10,1,3,2,2,132,lost,0,1,1.00,High Risk,3940.20,985.05,105
1121478,KR1121478,KR,8,2,5827.20,5,3,3,3,533,potential loyalists,1,0,0.00,,11654.40,2913.60,357
1121484,KR1121484,KR,120,9,11491.44,2,4,4,4,244,at risk,1,0,0.01,Low Risk,103422.96,1276.83,245
1124118,KR1124118,KR,302,1,2622.36,1,1,3,2,113,lost,0,1,1.00,High Risk,2622.36,2622.36,63
1124472,KR1124472,KR,295,3,8723.28,1,3,4,3,134,lost,0,1,1.00,High Risk,26169.84,2907.76,70
1124988,KR1124988,KR,15,109,143402.34,5,5,5,5,555,champions,1,0,0.00,,15630855.06,1315.62,350
1128078,KR1128078,KR,183,4,5343.48,2,3,3,3,233,at risk,0,1,0.99,High Risk,21373.92,1335.87,182
1128612,KR1128612,KR,120,5,9809.28,2,4,4,4,244,at risk,1,0,0.01,Low Risk,49046.40,1961.86,245
1128624,KR1128624,KR,22,57,89083.74,5,5,5,5,555,champions,1,0,0.00,,5077773.18,1562.87,343
1128630,KR1128630,KR,36,13,7493.64,4,5,4,4,454,loyal customers,1,0,0.00,,97417.32,576.43,329
1129710,KR1129710,KR,113,2,3787.56,2,3,3,3,233,at risk,1,0,0.01,Low Risk,7575.12,1893.78,252
1130052,KR1130052,KR,29,4,6569.58,4,3,4,3,434,potential loyalists,1,0,0.00,,26278.32,1642.39,336
1138116,KR1138116,KR,344,1,130.26,1,1,1,1,111,lost,0,1,1.00,High Risk,130.26,130.26,21
1138506,KR1138506,KR,22,27,22895.40,5,5,5,5,555,champions,1,0,0.00,,618175.80,847.98,343
1141710,KR1141710,KR,113,15,-47556.84,2,5,1,3,251,at risk,1,0,0.00,Low Risk,-713352.60,-3170.46,252
1141728,KR1141728,KR,15,1,5007.24,5,1,3,2,513,promising,1,0,0.00,,5007.24,5007.24,350
1143492,KR1143492,KR,120,4,11390.22,2,3,4,3,234,at risk,1,0,0.01,Low Risk,45560.88,2847.55,245
1144464,KR1144464,KR,36,12,13434.72,4,5,4,4,454,loyal customers,1,0,0.00,,161216.64,1119.56,329
1145778,KR1145778,KR,78,1,6179.16,3,1,4,2,314,about to sleep,1,0,0.00,,6179.16,6179.16,287
1147026,KR1147026,KR,29,4,2815.62,4,3,3,3,433,potential loyalists,1,0,0.00,,11262.48,703.90,336
1147032,KR1147032,KR,169,1,342.24,2,1,1,1,211,hibernating,0,0,0.01,Low Risk,342.24,342.24,196
1147542,KR1147542,KR,253,1,843.66,1,1,1,1,111,lost,0,1,1.00,High Risk,843.66,843.66,112
1151856,KR1151856,KR,78,7,15015.54,3,4,4,4,344,can't lose,1,0,0.00,,105108.78,2145.08,287
1152846,KR1152846,KR,8,43,41702.64,5,5,5,5,555,champions,1,0,0.00,,1793213.52,969.83,357
1152858,KR1152858,KR,8,26,114471.06,5,5,5,5,555,champions,1,0,0.00,,2976247.56,4402.73,357
1156242,KR1156242,KR,134,5,8619.36,2,4,4,4,244,at risk,1,0,0.00,Low Risk,43096.80,1723.87,231
1158852,KR1158852,KR,141,3,10699.26,2,3,4,3,234,at risk,1,0,0.01,Low Risk,32097.78,3566.42,224
1160778,KR1160778,KR,50,9,22279.98,4,4,5,4,445,loyal customers,1,0,0.00,,200519.82,2475.55,315
1163154,KR1163154,KR,78,1,391.14,3,1,1,1,311,other,1,0,0.00,,391.14,391.14,287
1164054,KR1164054,KR,246,1,6748.02,1,1,4,2,114,lost,0,1,1.00,High Risk,6748.02,6748.02,119
1167696,KR1167696,KR,92,2,7292.52,3,3,4,3,334,need attention,1,0,0.00,,14585.04,3646.26,273
1169322,KR1169322,KR,29,10,13894.74,4,4,4,4,444,loyal customers,1,0,0.00,,138947.40,1389.47,336
1169958,KR1169958,KR,127,1,1881.60,2,1,2,1,212,hibernating,1,0,0.02,Low Risk,1881.60,1881.60,238
1170390,KR1170390,KR,50,4,5080.08,4,3,3,3,433,potential loyalists,1,0,0.00,,20320.32,1270.02,315
1170402,KR1170402,KR,120,2,672.12,2,3,1,2,231,hibernating,1,0,0.01,Low Risk,1344.24,336.06,245
186001962,KR186001962,KR,183,1,664.26,2,1,1,1,211,hibernating,0,1,1.00,High Risk,664.26,664.26,182
186054444,KR186054444,KR,92,1,194.10,3,1,1,1,311,other,1,0,0.00,,194.10,194.10,273
186057738,KR186057738,KR,330,1,264.00,1,1,1,1,111,lost,0,1,1.00,High Risk,264.00,264.00,35
186061500,KR186061500,KR,99,4,992.82,3,3,1,2,331,about to sleep,1,0,0.00,,3971.28,248.20,266
186089724,KR186089724,KR,15,2,463.98,5,3,1,2,531,promising,1,0,0.00,,927.96,231.99,350
186091248,KR186091248,KR,323,1,282.54,1,1,1,1,111,lost,0,1,1.00,High Risk,282.54,282.54,42
186099726,KR186099726,KR,330,1,679.80,1,1,1,1,111,lost,0,1,1.00,High Risk,679.80,679.80,35
186102630,KR186102630,KR,344,1,257.88,1,1,1,1,111,lost,0,1,1.00,High Risk,257.88,257.88,21
186105738,KR186105738,KR,29,1,397.38,4,1,1,1,411,recent customers,1,0,0.00,,397.38,397.38,336
2400312,KR2400312,KR,85,4,5770.26,3,3,3,3,333,need attention,1,0,0.00,,23081.04,1442.57,280
2400354,KR2400354,KR,190,1,661.38,2,1,1,1,211,hibernating,0,1,1.00,High Risk,661.38,661.38,175
2400378,KR2400378,KR,8,20,40103.88,5,5,5,5,555,champions,1,0,0.00,,802077.60,2005.19,357
